Date,ID,Candidato,Text,Sentiment,Particip
23/03/24,1.04E+18,XG," Ches fascistas de mier da, suenan, andan boteando, por que Alito y Marquito se clavaron el dinero de la campana y la Xochitl anda pidiendo limosnaamp ",0,0
23/03/24,193456340,XG, Asi XOCHITL ,0,0
23/03/24,1.45E+18,XG," Xochitl Galvez Ruiz,gobenaras con los especialistas,en robar los mafiosos del PRI,PAN,PRD,CONSEJO CIUDADANO,VA.POR. ,fuisteMEXICO,son los los especialistas en robar,fuiste especialistas en robar ,fuiste a Espana,a ver a Calderon a que dira clases de como robar,porque no dices t",0,0
23/03/24,1.62E+18,XG, XOCHITL,1,0
23/03/24,7.10E+17,XG,El titular del Poder Ejecutivo ejecuta. Quien de las dos candidatas a la presidencia tiene mejores posibilidades de ejecutar La ciudadana la otra es mera fachada de un narcisista controlador. Por eso es que voy a votar por Xochitl.,0,0
23/03/24,212374903,XG, Xochitl es senadora c licencia no afiliada al PAN buscando un puesto del Poder Ejecutivo. Castell es diputada federal del Poder Legislativo. Xochitl no es la lider maxima del PAN ni del PRI. Obvio puede indirecta e informalmente hablar con la dip. Pero asi no funciona el poder.,0,0
23/03/24,109429351,XG," Apoyo totalmente, ademas, Xochitl siempre ha visto por la comunidad LGBT, ella tendra la autoridad para cambiar el rumbo. Me encantaria encontrar cobijo con Claudia o Maynez, pero, seria eso aun peor.",1,0
23/03/24,1.77E+18,XG, POR XOCHITL RA RA RA,1,0
23/03/24,306289728,XG," Ay Xochitl, esto te acabo de hundir",0,0
23/03/24,632573379,XG,Todos con Xochitl Galvez ,1,0
23/03/24,64022962,XG,Piden prestadores de servicios turisticos y hoteleros de Huatulco a reabrir campo de Golf ,1,0
23/03/24,1.44E+18,XG, Xochitl no tiene experiencia en gobernar fue elegida porque segun conectaba con el pueblo pero todos sabemos a que intereses responde esa senora ,0,0
23/03/24,9.53E+17,XG," Linda son pocos gracias a Dios, el proyecto de Xochitl empleada de un empresario X solo representa los intereses del grupo empresarialpolitico que goberno por anos y los hechos lo demuestran.",0,0
23/03/24,1.73E+18,XG, El vuelo de la Xochitl ,1,0
23/03/24,478821655,XG," Yo por eso voy a votar por no quiero un narcogobierno para Mexico, latinus tiene razon, seria un asco otra vez con NarcoCandidataClaudia, y estoy seguro que muchos indecisos al ver esta mesa de dialogo ya se inclinaran por xochitl, conozco que ya lo hicieron",0,0
23/03/24,9.54E+17,XG," Si si si, Xochitl es muy progre, pero se hace acompanar de los panistas que son unos antiderechos Ni un voto al.prian",0,1
23/03/24,9.98E+17,XG," Xochitl por enesima ocasion, bota al pueblo a la goma, pues para ella Quien Es El Pueblo nadie, no es casualidad que ClaudiaArrasa",0,0
23/03/24,94039823,XG,"RT Soy Alejandro y yo voy con Xochitl Galvez Ruiz , es momento de recuperar la Democracia. Los invito a subirse a este camion. h",1,1
23/03/24,1.59E+18,XG,"No todos vendemos al pais por bebidas tottie frutales y tortas Ya perdiste Xochitl Galvez Ruiz la Presidencia.Con razon el AMLO es el hijo del pueblo y mas popular. Este modus operandi no nomas se ejecuta en Mexico, Estados Unidos y otros paises. ",0,0
23/03/24,1.73E+18,XG, revela por que eligieron a como candidata presidencial Mira ahora ,1,0
23/03/24,702209532,XG," Bien Xochitl, sin ciencia no hay adelantos, y cuidemos la cultura que es lo que identifica a las naciones. Mexico es GRANDE y esta gobernado por incapaces. Contigo Mexico GANARA en TODO. Y vamos a GANAR. ",2,1
23/03/24,1684503812,XG, Para bien o para mal tienen autonomia Xochitl en el senado voto a favor de prohibir las terapias de conversion en Claudia como Jefa de Gobierno se encubrio con la pandemia para atentar contra derechos de ninos ,0,1
23/03/24,82451754,XG, La hija de Xochitl se esta robando el dinero,0,0
23/03/24,4731063240,XG, Yo con XOCHITL,1,1
23/03/24,137752529,XG," Si eso fuera cierto ni tendrian que preocuparse, es mas deberian de ignorarla pero los veo hablando mucho de Xochitl. Esta raro",0,0
23/03/24,2616123101,XG," Evidentemente no sabes leer, ya te dije que pienso de Xochitl, anda vuelve a leer, se que puedes..",1,0
23/03/24,1.43E+18,XG," La va hacer cachitos Xochitl a la NarcoCandidataClaudia , luego no se quejen de la madriza... ",0,0
23/03/24,623426969,XG, Los zanganos de y son un verdadero lastre para Xochitl. Hagamos y pongamos nuestra propia cartulina en el carro porque ese par de ojetes solo ven para su interes.,0,0
23/03/24,7.53E+17,XG," APSPM mi Xochitl, no abrazos y si madrazos NarcoCandidataClaudia ",0,0
23/03/24,1.61E+18,XG," RESILIENCIA POR MEXICO amlo, traidor enemigo de los mas pobres de Mexico. amlo, morena y Claudia son los enemigos y in.peligro para los mexicanos, FUERA, FUERA amloe y morena Xochitl presidenta ",0,0
23/03/24,1.20E+18,XG," No wey, ya con una imitadora tenemos, Xochitl no imita a nadie, cosa que no podemos decir de la calca..hasta la voz quiere hacer del mendigo macuspano",0,0
23/03/24,1.38E+18,XG,Lean las acciones de Xochitl contra la escasez de agua. SON UN CHISTE Me comprometo a asegurar el agua Acelerar la tecnologia para la industria agricola para que se cultive con menos agua No mms ,0,0
23/03/24,835220054,XG,"Presento sus propuestas la candidata de la alianza Fuerza y Corazon por Mexico FCXM, Xochitl Galvez Ruiz, en materia hidrica, resaltando la importancia de reconocer el derecho al agua y abordarlo como un tema de seguridad nacional. ",2,0
23/03/24,9.12E+17,XG," Que pasaria si en lugar de votar por esos nefastos partidos, se pone el nombre de Xochitl Galvez en el lugar vacio como candidata ciudadana, es pregunta, asi no iria el voto a ningun partidos, solo a ella. Se vale ",0,1
23/03/24,570940166,XG, Xochitl es un demonio en persona,0,0
23/03/24,1.75E+18,XG, Se supone que el discurso oficialista de derecha es que no mas ejercito en las calles como terriblemente lo esta haciendo AMLO. Sera que Xochitl es amlista,0,0
23/03/24,1.03E+18,XG, El dia que la gente reciba asi a Xochitl dejo de decirle gelatina.,0,0
23/03/24,102886409,XG," No, por mas que busque, no encontre lo que opinas de Xochitl, pero no te cuesta nada decirlo, anda, que opinas de Xochitl",1,0
23/03/24,1.71E+18,XG, RECORDEMOS QUE BARAK OBAMA GANO POR LOS TUITS....NO PERDAMOS LA ESPERANZA. .XOCHITL UNA MUJER MUY VALIENTE..INTELIGENTE Y ENTRONA,2,0
23/03/24,1.26E+18,XG, Xochitl es progre ,0,0
23/03/24,1.45E+18,XG, Eres el principal responsable de la desastrosa campana de eres un personaje gris y sin ninguna emocion. Una pena que estes al frente de esa responsabilidad.,0,0
23/03/24,1.57E+18,XG, La hermana de Xochitl es especialista en secuestros ,0,0
23/03/24,9.31E+17,XG,Xochitl tl Te hablan jajajaja ,1,0
23/03/24,8.12E+17,XG," El presupuesto esta invertido en lo que los dirigentes ven como primordial, el congreso, ven el asunto de Xochitl como causa perdida, ya le invirtieron lo que se podia invertir, desde un principio lo sabian.",0,0
23/03/24,258115404,XG," Mentirosa entonces porque tu partido voto en contra Te odio, te odio. Te odio Xochitl, te odio con todo mi corazon.... tu partido acabo de enterrarse solo",0,1
23/03/24,1.57E+18,XG, El que pusieron de Xochitl parece referencia al tal Edgar. Las granjas de bots no saben hacer tendencias solo cobrar.,0,0
23/03/24,161018216,XG," .es que Xochitl, es que los partidos que apoyan a Xochitl Es que NADA, mejor dilo asi fuerte y claro La T me paga chayote y ya me prometio hueso Claudia ",0,0
23/03/24,9.18E+17,XG," Eres pendejo o te pagan por serlo no pertenece al PAN. Xochitl es una republicana de VERDAD. Ella no da ni dara linea, menos instrucciones a los legisladores. No te confundas. Aqui no es morena.",0,0
23/03/24,303970010,XG, primero hay que preocuparnos que gane xochitl y despues vemos y si claro que alguien como Tere me gustaria en la silla presidencial,1,0
23/03/24,2863118859,XG," Pesa mucho lo que Xochitl lleva a cuestas Alito Moreno AM y Marko Cortes MC no suman, al contrario, constituyen la principal razon para que los indecisos aun no la vean como opcion. Esta es una contienda de XG Sociedad informada vs Gobierno Crimen OrganizadoAMMC.",0,0
23/03/24,1.75E+18,XG," LelaTallonez LA VERDAD AL DESNUDO, MI QUERIDA CENADORA PORQUE SOLO SIRVE PARA TRAGAR DEL ERARIO...XOCHITL LA VERDAD AL DESNUDO ",0,0
23/03/24,1.59E+18,XG," Hagan lo q quieran con la,agenda. PERO NO SE METAN CON LOS NINOS NO AL ABORTO NO A PROHIBIR TERAPIAS PARA EL QUE QUIERA YA NO SER HOMOX RESPETAR A LOS PPS Y ESP PSIC Y PSQ PARA ATENDER GENTE. Si us Xochitl cree en Dios, sea obediente a EL y no al mundo.",0,0
23/03/24,1.20E+18,XG, Faltan muchos sin duda Ayer vi dos letreros muy grandes y visibles de Xochitl en periferico sur,2,0
23/03/24,22112929,XG,"Senora Xochitl A su amigo Rafael Moreno Valle Rosas no le importo eso que dice ahora y mire lo que paso en Puebla con el agua. Por que no hablo usted en esos tiempos y exponerle eso que ahora presenta Por cierto, que persona sera la que resuelva eso No la conozco. ",0,0
23/03/24,1.46E+18,XG," Una vez mas se demuestra que tu xochitl no mandas absolutamente nada ni en el pan ni en el pri y ni en el prd y tampoco en tus llamadas organizaciones civiles, es mas ni en los xochilovers mandas ya te dejaron sola, nadie te pela solo enganas, que no a VOX que si a gays y NADA",0,0
23/03/24,1.76E+18,XG,Y ahora quien escribe los Tweets de Xochitl El Guionista del Dr Candido Perez ,0,0
23/03/24,1650957060,XG," xochitl hara mal en dedicarse a atacarla como lo hizo Anaya, la gente no entiende , es mejor que se enfoque en sus propuestas y en convencer , que ya deje de hablar de Claudia",0,0
23/03/24,1.45E+18,XG, Lo que opine Xochitl sale sobrando cuando su bancada que la cobija dice otra cosa. Y aqui para los detractores de amlo y la T Eske dijo senor vestido de mujer pero todo MORENA voto por los derechos. Hipocritas ,0,1
25/03/24,1.74E+18,XG, Como vas a encontrar indecisos Cuando saldra la propaganda de Xochitl,0,0
25/03/24,91057428,XG," Y si llegan personas a apoyar a Xochitl , que tiene, todo cuenta",2,0
25/03/24,1010542351,XG," Yo no creo que sea corrupcion, yo creo que fue Calderon o Salinas Pliego, aunque de la primera que sospeche fue de Xochitl. Los de la T son inmaculados Ademas es imposible que les hagan dado linea.",0,0
25/03/24,3163174856,XG," Gracias Xochitl, son vidas",2,0
25/03/24,1.15E+18,XG," Que tiene que ver el descarrilamiento del tren Maya con Xochitl Jajajaja Para de mamar, chairo de porqueria.",0,0
25/03/24,8.59E+17,XG, La unica forma que gane xochitl es por un megafraude y el pueblo de Mexico no lo va a permitir esta abajo en todas las encuestas,0,0
25/03/24,1.58E+18,XG," Con todo Xochitl, Mexico esta contigo, por un ",2,0
25/03/24,46019973,XG," Imbecil quieres a XOCHITL delgada O INTELIGENTE, TE INSULTA UN EGRESADO DEL TECNICO DE MONTERREY",0,0
25/03/24,78672015,XG," Ay Freddy Ni siquiera para pensar ya viste el comunicado que dieron Ahhhh pero fue Calderon, Xochitl o hasta Loret Cuanta hambre tienes porque aun con las fallas que te valga madre, si hay que ser muy miserable.",0,0
25/03/24,1.60E+18,XG," XOCHITL A TU EQUIPO DE DIFUSION ES INDISPENSABLE SE VIRALIZE TUS PROPUESTAS CINCRETAS Y RAPIDAS, LAS ESTAMOS ESPRANDO,ASI COMO CAPITALIZAR QUE PEJE Y CHEINBAUM ES UN PELIGRO PARA MEXICO COMPROBADO CON HECHOS MAS DE ANOS COMO TESTIMONIO",0,0
25/03/24,1.43E+18,XG, Aun asi dicen los del PRIAN que haran golpe de estado que porque Xochitl gana por votos ,0,1
25/03/24,1.70E+18,XG," Don Epididimo lo reto a quedarse aqui cuando Bertha Xochitl Galvez Ruiz sea la presidenta de Mexico ha claro y a pagar lo que debe, ya les dijo que no la metera a la carcel.",1,0
25/03/24,9.25E+17,XG," Ah caray Xochitl ve a , personas alrededor de AMLO Creo que la derrota ya la hace desviar. Ya chole con sus mentiras.",0,0
25/03/24,2225392712,XG,"RT Xochitl Galvez Ruiz, presento una denuncia ante la Fiscalia Especializada en Materia de Combate a la Corrupcion contra",1,0
25/03/24,89490936,XG, Repite En la realidad y fuera de mi cabeza Xochitl tiene una derrota tecnica irreversible ,0,0
25/03/24,357050985,XG,"Se cancela todo No habra marcha a favor de el proximo domingo, segun su vicecoordinador de campana. ",0,0
25/03/24,857410436,XG,"RT Cuando se tiene un proyecto,o plan de trabajo. Y se cuenta con las herramientas para desar",1,0
25/03/24,1.26E+18,XG," XOCHITL Muchas gracias a los XOCHILOVERS ,QUIENES NOS ACOMPANARON Y APOYARON A LOS ADULTOS MAYORES QUE LLEVABAMOS BASTON ,ANDADERA,SILLA DE RUEDA EN SAN LUIS POTOSI ,DE CORAZON MIL,MIL GRACIAS.",2,0
25/03/24,96352104,XG,Soy Julio Castillo soy ,1,0
25/03/24,1.41E+18,XG," Xochitl, la candidata de la SOCIEDAD, que les quede claro.",2,0
25/03/24,9.11E+17,XG," Nacho, no escuchaste el audio donde el clan lopes los primos predice el descarrilamient Ahi se dice que eso sera otro ped. Que participacion tuvo Xochitl en ese audio No pueden torcer la realidad. Diganle eso a ramirez cuevas. No mmr",0,0
25/03/24,1.24E+18,XG," XOCHITL descarrilada, hna de secuestradora, sabemos que son capaces de desvivir candidatos. LACRITAS ya sabemos su proceder, predecibles. EL TREN SE ARREGLA LA DE POSICION NUNCA NI UN VOTO AL PRIAN. ",0,1
25/03/24,1.56E+18,XG," Si y la lastima de andar pidiendo que voten por Xochitl Galvez y que si en seis anos no hace nada que se la cobren al terminar y voten por Que facil se ve anos andenle voten por la botarga por favor Amiga al pedir eso, como vives y juzgas a los demas no la amueles ",0,1
25/03/24,1.53E+18,XG, XOCHITL GALVEZ CANDIDATA del PUEBLO ,1,0
25/03/24,9.38E+17,XG,Xochitl Galvez aliada o hipocresia con la comunidad LGBT ,0,0
25/03/24,1.37E+18,XG,Xochitl Galvez denuncia presunta corrupcion en el Tren Maya ,0,0
25/03/24,1.28E+18,XG,"La candidata presento formalmente una denuncia ante la Fiscalia Anticorrupcion contra los hijos, sobrinos y amigos del presidente. ",1,0
25/03/24,114526504,XG,Denuncia presunta corrupcion en asignacion de contratos para compra de materiales del ,0,0
25/03/24,1.66E+18,XG," No digas mamadas pinche desesperacion por ganar verdad Xochitl, quieren sacar raja politica por cualquier detalle por eso vamos aplicar el plan C voto masivo a Morena .",0,1
25/03/24,1.45E+18,XG, candidata presidencial de la coalicion presento una denuncia por presunta corrupcion en contra de los hijos y sobrinos del presidente .. ,0,0
25/03/24,174943919,XG," NO ESTAMOS SEGUROS. Solo lo estaremos hasta que se computen los resultados de las elecciones. Comprendo las buenas intenciones y deseos pero en realidad hay mucho, muchisimo por hacer. El desempeno de la campana debe mejorar. Y permanece hermetico el equipo de campana de Xochitl.",1,0
25/03/24,1.64E+18,XG," Y que espera MORENA, para denunciar a la hija de Xochitl y sus corruptelas con sus empresas Ella tambien es socia y su mama hizo fraude. Lo del es obvio que es sabotaje patrocinado por la ",0,0
25/03/24,1.14E+18,XG, Asi se habla apreciada Dra. Xochitl proxima presidenta del pais. Abrazo,2,0
25/03/24,81137103,XG,Protestan ante Xochitl por cierre de campo de golf Que m es esa como si fuera responsable de esto. ,0,0
25/03/24,1.46E+18,XG,"Si en Mexico se realizaran tantos proyectos para apoyar el uso de energias renovables en Mexico, justo como Sempra Infraestructura lo ha hecho, el pais podria posicionarse como uno de los lideres en la transicion energetica. ",2,0
25/03/24,1.47E+18,XG," Santiago ya despierta y TRABAJA para motivar en la campana de Xochitl Galvez, NO ES HUSTO QUE NO HAGAS NADA PARA MOVER MEJOR MA. AMPANA, XOCHITL GALVEZ LO ESTA HACIENDO TODO, RENU CIA SI NO SABES COMO",0,0
25/03/24,1.21E+18,XG," Que bueno que lo mencionas, hace poco me dijiste que estaba puntos arriba y que Xochitl no subia, puedes mostrarme la ultima que me mencionaste del Reforma Tengo ganas de darte con tus propias palabras... ",1,0
25/03/24,1.60E+18,XG, Amigo moreno y Xochitl Galvez me rio a carcajadas.que chafa spot ni tu te la crees,0,0
25/03/24,334223001,XG," Yo tambien estoy segura porque Xochitl es una guerrera valiente, inteligente, cercana a la gente, conoce a los mexicanos, democrata, respetuosa de la ley y la narcocorcholata es una calca sin voz ni voto. Una senora marioneta sin cerebro. ",0,1
25/03/24,1.71E+18,XG,Denuncia Xochitl Galvez presunta corrupcion en el Tren Maya. ,0,0
25/03/24,1.75E+18,XG, Estoy con usted senora Xochitl Galvez,2,0
25/03/24,1.25E+18,XG," Descarrilado tienes el cerebro, palero de a. No se quien te trae mas pndejo, si Loret, Xochitl o el y La ",0,0
25/03/24,160042255,XG,"Hasta sabe que ir con es lo mejor para el pais. No lo creen Adjunto imagen. XochitlGalvezPresidenta XochitlGalvezPresidenta la doctora lo contradice de nuevo tras su Bien dicho, Xochitl que le exploto en plena cara. ",0,0
25/03/24,1413528254,XG, refirio que de ganar las elecciones trabajaria por la seguridad de las y los transportistas. ,1,0
25/03/24,1.59E+18,XG, Es que las tienes que hacer tu Xochitl y Pedro Ferriz ya lo dijeron Tambien pidio si le puedes donar mas dinero a su campana porque no mas no despega... Dijo... Porque quiere una lona en cada municipio,0,0
